ID1,HHID,QHCLUSTER,QHNUMBER,QHHOME,PS100_1A,PS100_1M,PS100_1S,PS3,HVIDX
2024,      342701801,3427,18,1,2,2,1,1,1
2024,      342701801,3427,18,1,8,0,2,2,2
2024,      342705701,3427,57,1,0,2,2,1,1
2024,      342705801,3427,58,1,7,5,2,1,1
2024,      342706801,3427,68,1,4,4,1,1,1
2024,      342706801,3427,68,1,2,4,2,2,2
2024,      342707101,3427,71,1,0,8,1,1,1
2024,      342707101,3427,71,1,0,2,2,2,2
2024,      343701901,3437,19,1,2,5,1,1,1
2024,      343701901,3437,19,1,1,5,2,2,2
2024,      343703401,3437,34,1,1,5,2,1,1
2024,      343807301,3438,73,1,7,2,2,1,1
2024,      343807401,3438,74,1,0,6,2,1,1
2024,      343910001,3439,100,1,5,3,2,1,2
2024,      344000201,3440,2,1,0,3,1,1,1
2024,      344000201,3440,2,1,5,3,2,2,2
2024,      344000301,3440,3,1,2,0,1,1,1
2024,      344000301,3440,3,1,0,8,2,2,2
2024,      344002901,3440,29,1,0,1,2,1,1
2024,      344006101,3440,61,1,7,0,2,1,1
2024,      344006201,3440,62,1,0,2,2,1,3
2024,      344104301,3441,43,1,2,0,2,1,1
2024,      344205001,3442,50,1,8,3,1,1,1
2024,      344205001,3442,50,1,2,3,2,2,2
2024,      344301401,3443,14,1,8,1,2,1,1
2024,      344303201,3443,32,1,8,0,2,1,5
2024,      344305901,3443,59,1,3,0,2,1,1
2024,      344307001,3443,70,1,8,11,2,1,1
2024,      344307401,3443,74,1,3,1,1,1,1
2024,      344307401,3443,74,1,3,1,2,2,2
2024,      344402301,3444,23,1,0,4,2,1,6
2024,      344405101,3444,51,1,8,0,1,1,1
2024,      344405101,3444,51,1,4,0,2,2,2
2024,      344502901,3445,29,1,1,6,2,1,1
2024,      344508301,3445,83,1,2,0,2,1,1
2024,      344608601,3446,86,1,5,0,2,1,1
2024,      344806501,3448,65,1,8,5,2,1,1
2024,      346803201,3468,32,1,0,2,2,1,1
2024,      347309201,3473,92,1,0,2,2,1,4
2024,      347406201,3474,62,1,2,0,2,1,1
2024,      347602001,3476,20,1,2,0,2,1,1
2024,      348200201,3482,2,1,4,0,2,1,3
2024,      348501801,3485,18,1,1,0,2,1,1
2024,      348707201,3487,72,1,0,3,2,1,1
2024,      348823101,3488,231,1,4,2,2,1,1
2024,      350607501,3506,75,1,1,0,2,1,2
2024,      350801401,3508,14,1,0,8,1,1,1
2024,      350801401,3508,14,1,0,8,2,2,2
2024,      351010601,3510,106,1,8,0,2,1,2
2024,      351115401,3511,154,1,3,2,2,1,1
2024,      351519501,3515,195,1,7,2,2,1,1
2024,      352210901,3522,109,1,0,2,2,1,1
2024,      352310801,3523,108,1,7,0,2,1,3
2024,      352311201,3523,112,1,0,1,2,1,1
2024,      352407101,3524,71,1,0,2,2,1,1
2024,      352409201,3524,92,1,0,2,2,1,1
2024,      352605501,3526,55,1,3,0,2,1,2
2024,      352718301,3527,183,1,0,4,2,1,1
2024,      352800701,3528,7,1,0,1,2,1,1
2024,      352805101,3528,51,1,4,0,2,1,1
2024,      352909701,3529,97,1,0,1,2,1,7
2024,      353216301,3532,163,1,2,1,2,1,1
2024,      355010901,3550,109,1,3,1,2,1,3
2024,      356905901,3569,59,1,6,6,2,1,5
2024,      357104301,3571,43,1,4,6,2,1,1
2024,      357614001,3576,140,1,1,3,2,1,6
2024,      357700201,3577,2,1,0,2,1,1,1
2024,      357700201,3577,2,1,0,2,2,2,2
2024,      357706301,3577,63,1,0,2,2,1,6
2024,      358101001,3581,10,1,1,4,2,1,5
2024,      359404501,3594,45,1,0,1,2,1,1
2024,      359520401,3595,204,1,0,3,2,1,1
2024,      360004201,3600,42,1,0,1,1,1,1
2024,      360004201,3600,42,1,1,1,2,2,2
2024,      360119001,3601,190,1,2,2,2,1,2
2024,      360215501,3602,155,1,0,2,2,1,5
2024,      360308101,3603,81,1,0,1,2,1,1
2024,      360308201,3603,82,1,8,3,2,1,1
2024,      360401801,3604,18,1,2,5,2,1,1
2024,      360505301,3605,53,1,2,0,2,1,2
2024,      360600401,3606,4,1,3,2,2,1,1
2024,      360614601,3606,146,1,0,2,2,1,1
2024,      360614701,3606,147,1,1,0,2,1,1
2024,      360814201,3608,142,1,1,0,2,1,1
2024,      360819601,3608,196,1,3,0,2,1,4
2024,      361003601,3610,36,1,0,1,2,1,1
2024,      361313501,3613,135,1,0,2,2,1,1
2024,      361400301,3614,3,1,1,8,1,1,1
2024,      361400301,3614,3,1,0,3,2,2,2
2024,      361407001,3614,70,1,0,2,2,1,1
2024,      361407901,3614,79,1,3,1,1,1,1
2024,      361407901,3614,79,1,3,1,2,2,2
2024,      361600301,3616,3,1,5,1,2,1,3
2024,      361612401,3616,124,1,5,9,2,1,7
2024,      361614401,3616,144,1,4,1,2,1,7
2024,      361707301,3617,73,1,8,3,2,1,1
2024,      361804101,3618,41,1,3,2,2,1,1
2024,      361908201,3619,82,1,0,2,2,1,1
2024,      361918001,3619,180,1,1,2,1,1,1
2024,      361918001,3619,180,1,2,2,2,2,2
2024,      362107901,3621,79,1,0,1,2,1,9
2024,      362205701,3622,57,1,8,3,2,1,4
2024,      362209401,3622,94,1,0,2,2,1,1
2024,      362211101,3622,111,1,7,3,2,1,2
2024,      362211901,3622,119,1,6,2,2,1,2
2024,      362304601,3623,46,1,5,0,2,1,1
2024,      362304801,3623,48,1,1,1,2,1,1
2024,      362308801,3623,88,1,2,0,2,1,1
2024,      362308901,3623,89,1,1,1,2,1,1
2024,      362309001,3623,90,1,2,0,2,1,1
